participant_ID,Condition,Voice,hits,total,hit_rate,fa_rate,corr_mem
307,LL,Active,6,6,1.0,0.17708333333333334,0.8229166666666666
307,LL,Passive,6,6,1.0,0.17708333333333334,0.8229166666666666
308,HH,Active,5,6,0.8333333333333334,0.3125,0.5208333333333334
308,HH,Passive,5,6,0.8333333333333334,0.3125,0.5208333333333334
308,HL,Active,5,6,0.8333333333333334,0.3125,0.5208333333333334
308,HL,Passive,6,6,1.0,0.3125,0.6875
308,LH,Active,5,6,0.8333333333333334,0.3125,0.5208333333333334
308,LH,Passive,6,6,1.0,0.3125,0.6875
308,LL,Active,5,6,0.8333333333333334,0.3125,0.5208333333333334
308,LL,Passive,6,6,1.0,0.3125,0.6875
309,HH,Active,3,6,0.5,0.052083333333333336,0.4479166666666667
309,HH,Passive,2,6,0.3333333333333333,0.052083333333333336,0.28125
309,HL,Active,2,6,0.3333333333333333,0.052083333333333336,0.28125
309,HL,Passive,0,6,0.0,0.052083333333333336,-0.052083333333333336
309,LH,Active,0,6,0.0,0.052083333333333336,-0.052083333333333336
309,LH,Passive,1,6,0.16666666666666666,0.052083333333333336,0.11458333333333331
309,LL,Active,0,6,0.0,0.052083333333333336,-0.052083333333333336
309,LL,Passive,1,6,0.16666666666666666,0.052083333333333336,0.11458333333333331
310,HH,Active,6,6,1.0,0.10416666666666667,0.8958333333333334
310,HH,Passive,4,6,0.6666666666666666,0.10416666666666667,0.5625
310,HL,Active,6,6,1.0,0.10416666666666667,0.8958333333333334
310,HL,Passive,6,6,1.0,0.10416666666666667,0.8958333333333334
310,LH,Active,6,6,1.0,0.10416666666666667,0.8958333333333334
310,LH,Passive,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667
310,LL,Active,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667
310,LL,Passive,2,6,0.3333333333333333,0.10416666666666667,0.22916666666666663
311,HH,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
311,HH,Passive,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
311,HL,Active,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
311,HL,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
311,LH,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
311,LH,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
311,LL,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
311,LL,Passive,4,6,0.6666666666666666,0.13541666666666666,0.53125
312,HH,Active,6,6,1.0,0.15625,0.84375
312,HH,Passive,6,6,1.0,0.15625,0.84375
312,HL,Active,6,6,1.0,0.15625,0.84375
312,HL,Passive,4,6,0.6666666666666666,0.15625,0.5104166666666666
312,LH,Active,5,6,0.8333333333333334,0.15625,0.6770833333333334
312,LH,Passive,6,6,1.0,0.15625,0.84375
312,LL,Active,5,6,0.8333333333333334,0.15625,0.6770833333333334
312,LL,Passive,5,6,0.8333333333333334,0.15625,0.6770833333333334
313,HH,Active,5,6,0.8333333333333334,0.4270833333333333,0.40625000000000006
313,HH,Passive,6,6,1.0,0.4270833333333333,0.5729166666666667
313,HL,Active,6,6,1.0,0.4270833333333333,0.5729166666666667
313,HL,Passive,6,6,1.0,0.4270833333333333,0.5729166666666667
313,LH,Active,6,6,1.0,0.4270833333333333,0.5729166666666667
313,LH,Passive,5,6,0.8333333333333334,0.4270833333333333,0.40625000000000006
313,LL,Active,6,6,1.0,0.4270833333333333,0.5729166666666667
313,LL,Passive,6,6,1.0,0.4270833333333333,0.5729166666666667
314,HH,Active,5,6,0.8333333333333334,0.14583333333333334,0.6875
314,HH,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
314,HL,Active,6,6,1.0,0.14583333333333334,0.8541666666666666
314,HL,Passive,5,6,0.8333333333333334,0.14583333333333334,0.6875
314,LH,Active,5,6,0.8333333333333334,0.14583333333333334,0.6875
314,LH,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
314,LL,Active,5,6,0.8333333333333334,0.14583333333333334,0.6875
314,LL,Passive,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333
316,HH,Active,6,6,1.0,0.14583333333333334,0.8541666666666666
316,HH,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
316,HL,Active,6,6,1.0,0.14583333333333334,0.8541666666666666
316,HL,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
316,LH,Active,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333
316,LH,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
316,LL,Active,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333
316,LL,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
317,HH,Active,6,6,1.0,0.23958333333333334,0.7604166666666666
317,HH,Passive,6,6,1.0,0.23958333333333334,0.7604166666666666
317,HL,Active,6,6,1.0,0.23958333333333334,0.7604166666666666
317,HL,Passive,3,6,0.5,0.23958333333333334,0.26041666666666663
317,LH,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
317,LH,Passive,4,6,0.6666666666666666,0.23958333333333334,0.42708333333333326
317,LL,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
317,LL,Passive,5,6,0.8333333333333334,0.23958333333333334,0.59375
318,HH,Active,6,6,1.0,0.125,0.875
318,HH,Passive,6,6,1.0,0.125,0.875
318,HL,Active,6,6,1.0,0.125,0.875
318,HL,Passive,5,6,0.8333333333333334,0.125,0.7083333333333334
318,LH,Active,5,6,0.8333333333333334,0.125,0.7083333333333334
318,LH,Passive,5,6,0.8333333333333334,0.125,0.7083333333333334
318,LL,Active,6,6,1.0,0.125,0.875
318,LL,Passive,5,6,0.8333333333333334,0.125,0.7083333333333334
322,HH,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
322,HH,Passive,4,6,0.6666666666666666,0.23958333333333334,0.42708333333333326
322,HL,Active,6,6,1.0,0.23958333333333334,0.7604166666666666
322,HL,Passive,4,6,0.6666666666666666,0.23958333333333334,0.42708333333333326
322,LH,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
322,LH,Passive,5,6,0.8333333333333334,0.23958333333333334,0.59375
322,LL,Active,5,6,0.8333333333333334,0.23958333333333334,0.59375
322,LL,Passive,5,6,0.8333333333333334,0.23958333333333334,0.59375
323,HH,Active,6,6,1.0,0.0625,0.9375
323,HH,Passive,5,6,0.8333333333333334,0.0625,0.7708333333333334
323,HL,Active,5,6,0.8333333333333334,0.0625,0.7708333333333334
323,HL,Passive,6,6,1.0,0.0625,0.9375
323,LH,Active,6,6,1.0,0.0625,0.9375
323,LH,Passive,6,6,1.0,0.0625,0.9375
323,LL,Active,6,6,1.0,0.0625,0.9375
323,LL,Passive,6,6,1.0,0.0625,0.9375
325,HH,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
325,HH,Passive,5,6,0.8333333333333334,0.11458333333333333,0.71875
325,HL,Active,2,6,0.3333333333333333,0.11458333333333333,0.21875
325,HL,Passive,5,6,0.8333333333333334,0.11458333333333333,0.71875
325,LH,Active,3,6,0.5,0.11458333333333333,0.3854166666666667
325,LH,Passive,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
325,LL,Active,1,6,0.16666666666666666,0.11458333333333333,0.05208333333333333
325,LL,Passive,6,6,1.0,0.11458333333333333,0.8854166666666666
326,HH,Active,3,6,0.5,0.14583333333333334,0.35416666666666663
326,HH,Passive,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333
326,HL,Active,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333
326,HL,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
326,LH,Active,5,6,0.8333333333333334,0.14583333333333334,0.6875
326,LH,Passive,4,6,0.6666666666666666,0.14583333333333334,0.5208333333333333
326,LL,Active,5,6,0.8333333333333334,0.14583333333333334,0.6875
326,LL,Passive,6,6,1.0,0.14583333333333334,0.8541666666666666
327,HH,Active,5,6,0.8333333333333334,0.11458333333333333,0.71875
327,HH,Passive,6,6,1.0,0.11458333333333333,0.8854166666666666
327,HL,Active,6,6,1.0,0.11458333333333333,0.8854166666666666
327,HL,Passive,6,6,1.0,0.11458333333333333,0.8854166666666666
327,LH,Active,6,6,1.0,0.11458333333333333,0.8854166666666666
327,LH,Passive,6,6,1.0,0.11458333333333333,0.8854166666666666
327,LL,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
327,LL,Passive,6,6,1.0,0.11458333333333333,0.8854166666666666
328,HH,Active,6,6,1.0,0.15625,0.84375
328,HH,Passive,6,6,1.0,0.15625,0.84375
328,HL,Active,4,6,0.6666666666666666,0.15625,0.5104166666666666
328,HL,Passive,5,6,0.8333333333333334,0.15625,0.6770833333333334
328,LH,Active,6,6,1.0,0.15625,0.84375
328,LH,Passive,5,6,0.8333333333333334,0.15625,0.6770833333333334
328,LL,Active,6,6,1.0,0.15625,0.84375
328,LL,Passive,4,6,0.6666666666666666,0.15625,0.5104166666666666
329,HH,Active,5,6,0.8333333333333334,0.08333333333333333,0.75
329,HH,Passive,6,6,1.0,0.08333333333333333,0.9166666666666666
329,HL,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
329,HL,Passive,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333
329,LH,Active,3,6,0.5,0.08333333333333333,0.4166666666666667
329,LH,Passive,5,6,0.8333333333333334,0.08333333333333333,0.75
329,LL,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
329,LL,Passive,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333
330,HH,Active,6,6,1.0,0.21875,0.78125
330,HH,Passive,6,6,1.0,0.21875,0.78125
330,HL,Active,5,6,0.8333333333333334,0.21875,0.6145833333333334
330,HL,Passive,6,6,1.0,0.21875,0.78125
330,LH,Active,6,6,1.0,0.21875,0.78125
330,LH,Passive,5,6,0.8333333333333334,0.21875,0.6145833333333334
330,LL,Active,2,6,0.3333333333333333,0.21875,0.11458333333333331
330,LL,Passive,4,6,0.6666666666666666,0.21875,0.44791666666666663
331,HH,Active,4,6,0.6666666666666666,0.0625,0.6041666666666666
331,HH,Passive,6,6,1.0,0.0625,0.9375
331,HL,Active,4,6,0.6666666666666666,0.0625,0.6041666666666666
331,HL,Passive,3,6,0.5,0.0625,0.4375
331,LH,Active,5,6,0.8333333333333334,0.0625,0.7708333333333334
331,LH,Passive,6,6,1.0,0.0625,0.9375
331,LL,Active,5,6,0.8333333333333334,0.0625,0.7708333333333334
331,LL,Passive,4,6,0.6666666666666666,0.0625,0.6041666666666666
333,HH,Active,6,6,1.0,0.375,0.625
333,HH,Passive,5,6,0.8333333333333334,0.375,0.45833333333333337
333,HL,Active,6,6,1.0,0.375,0.625
333,HL,Passive,6,6,1.0,0.375,0.625
333,LH,Active,6,6,1.0,0.375,0.625
333,LH,Passive,6,6,1.0,0.375,0.625
333,LL,Active,5,6,0.8333333333333334,0.375,0.45833333333333337
333,LL,Passive,6,6,1.0,0.375,0.625
339,HH,Active,6,6,1.0,0.3229166666666667,0.6770833333333333
339,HH,Passive,6,6,1.0,0.3229166666666667,0.6770833333333333
339,HL,Active,6,6,1.0,0.3229166666666667,0.6770833333333333
339,HL,Passive,6,6,1.0,0.3229166666666667,0.6770833333333333
339,LH,Active,5,6,0.8333333333333334,0.3229166666666667,0.5104166666666667
339,LH,Passive,6,6,1.0,0.3229166666666667,0.6770833333333333
339,LL,Active,6,6,1.0,0.3229166666666667,0.6770833333333333
339,LL,Passive,5,6,0.8333333333333334,0.3229166666666667,0.5104166666666667
340,HH,Active,6,6,1.0,0.07291666666666667,0.9270833333333334
340,HH,Passive,6,6,1.0,0.07291666666666667,0.9270833333333334
340,HL,Active,6,6,1.0,0.07291666666666667,0.9270833333333334
340,HL,Passive,6,6,1.0,0.07291666666666667,0.9270833333333334
340,LH,Active,6,6,1.0,0.07291666666666667,0.9270833333333334
340,LH,Passive,6,6,1.0,0.07291666666666667,0.9270833333333334
340,LL,Active,5,6,0.8333333333333334,0.07291666666666667,0.7604166666666667
340,LL,Passive,6,6,1.0,0.07291666666666667,0.9270833333333334
342,HH,Active,6,6,1.0,0.4270833333333333,0.5729166666666667
342,HH,Passive,5,6,0.8333333333333334,0.4270833333333333,0.40625000000000006
342,HL,Active,6,6,1.0,0.4270833333333333,0.5729166666666667
342,HL,Passive,6,6,1.0,0.4270833333333333,0.5729166666666667
342,LH,Active,6,6,1.0,0.4270833333333333,0.5729166666666667
342,LH,Passive,6,6,1.0,0.4270833333333333,0.5729166666666667
342,LL,Active,6,6,1.0,0.4270833333333333,0.5729166666666667
342,LL,Passive,6,6,1.0,0.4270833333333333,0.5729166666666667
343,HH,Active,6,6,1.0,0.3125,0.6875
343,HH,Passive,4,6,0.6666666666666666,0.3125,0.35416666666666663
343,HL,Active,2,6,0.3333333333333333,0.3125,0.020833333333333315
343,HL,Passive,5,6,0.8333333333333334,0.3125,0.5208333333333334
343,LH,Active,4,6,0.6666666666666666,0.3125,0.35416666666666663
343,LH,Passive,4,6,0.6666666666666666,0.3125,0.35416666666666663
343,LL,Active,3,6,0.5,0.3125,0.1875
343,LL,Passive,5,6,0.8333333333333334,0.3125,0.5208333333333334
344,HH,Active,6,6,1.0,0.0625,0.9375
344,HH,Passive,6,6,1.0,0.0625,0.9375
344,HL,Active,5,6,0.8333333333333334,0.0625,0.7708333333333334
344,HL,Passive,6,6,1.0,0.0625,0.9375
344,LH,Active,5,6,0.8333333333333334,0.0625,0.7708333333333334
344,LH,Passive,6,6,1.0,0.0625,0.9375
344,LL,Active,6,6,1.0,0.0625,0.9375
344,LL,Passive,6,6,1.0,0.0625,0.9375
346,HH,Active,6,6,1.0,0.4166666666666667,0.5833333333333333
346,HH,Passive,5,6,0.8333333333333334,0.4166666666666667,0.4166666666666667
346,HL,Active,6,6,1.0,0.4166666666666667,0.5833333333333333
346,HL,Passive,6,6,1.0,0.4166666666666667,0.5833333333333333
346,LH,Active,4,6,0.6666666666666666,0.4166666666666667,0.24999999999999994
346,LH,Passive,6,6,1.0,0.4166666666666667,0.5833333333333333
346,LL,Active,5,6,0.8333333333333334,0.4166666666666667,0.4166666666666667
346,LL,Passive,6,6,1.0,0.4166666666666667,0.5833333333333333
350,HH,Active,5,6,0.8333333333333334,0.08333333333333333,0.75
350,HH,Passive,3,6,0.5,0.08333333333333333,0.4166666666666667
350,HL,Active,5,6,0.8333333333333334,0.08333333333333333,0.75
350,HL,Passive,6,6,1.0,0.08333333333333333,0.9166666666666666
350,LH,Active,5,6,0.8333333333333334,0.08333333333333333,0.75
350,LH,Passive,5,6,0.8333333333333334,0.08333333333333333,0.75
350,LL,Active,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333
350,LL,Passive,5,6,0.8333333333333334,0.08333333333333333,0.75
351,HH,Active,4,6,0.6666666666666666,0.22916666666666666,0.4375
351,HH,Passive,6,6,1.0,0.22916666666666666,0.7708333333333334
351,HL,Active,6,6,1.0,0.22916666666666666,0.7708333333333334
351,HL,Passive,6,6,1.0,0.22916666666666666,0.7708333333333334
351,LH,Active,6,6,1.0,0.22916666666666666,0.7708333333333334
351,LH,Passive,6,6,1.0,0.22916666666666666,0.7708333333333334
351,LL,Active,6,6,1.0,0.22916666666666666,0.7708333333333334
351,LL,Passive,5,6,0.8333333333333334,0.22916666666666666,0.6041666666666667
354,HH,Active,4,6,0.6666666666666666,0.10416666666666667,0.5625
354,HH,Passive,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667
354,HL,Active,6,6,1.0,0.10416666666666667,0.8958333333333334
354,HL,Passive,6,6,1.0,0.10416666666666667,0.8958333333333334
354,LH,Active,4,6,0.6666666666666666,0.10416666666666667,0.5625
354,LH,Passive,4,6,0.6666666666666666,0.10416666666666667,0.5625
354,LL,Active,4,6,0.6666666666666666,0.10416666666666667,0.5625
354,LL,Passive,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667
355,HH,Active,4,6,0.6666666666666666,0.07291666666666667,0.59375
355,HH,Passive,6,6,1.0,0.07291666666666667,0.9270833333333334
355,HL,Active,6,6,1.0,0.07291666666666667,0.9270833333333334
355,HL,Passive,6,6,1.0,0.07291666666666667,0.9270833333333334
355,LH,Active,5,6,0.8333333333333334,0.07291666666666667,0.7604166666666667
355,LH,Passive,5,6,0.8333333333333334,0.07291666666666667,0.7604166666666667
355,LL,Active,6,6,1.0,0.07291666666666667,0.9270833333333334
355,LL,Passive,6,6,1.0,0.07291666666666667,0.9270833333333334
356,HH,Active,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
356,HH,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
356,HL,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
356,HL,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
356,LH,Active,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
356,LH,Passive,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
356,LL,Active,5,6,0.8333333333333334,0.13541666666666666,0.6979166666666667
356,LL,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
361,HH,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
361,HH,Passive,6,6,1.0,0.08333333333333333,0.9166666666666666
361,HL,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
361,HL,Passive,5,6,0.8333333333333334,0.08333333333333333,0.75
361,LH,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
361,LH,Passive,6,6,1.0,0.08333333333333333,0.9166666666666666
361,LL,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
361,LL,Passive,6,6,1.0,0.08333333333333333,0.9166666666666666
362,HH,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
362,HH,Passive,5,6,0.8333333333333334,0.11458333333333333,0.71875
362,HL,Active,3,6,0.5,0.11458333333333333,0.3854166666666667
362,HL,Passive,6,6,1.0,0.11458333333333333,0.8854166666666666
362,LH,Active,5,6,0.8333333333333334,0.11458333333333333,0.71875
362,LH,Passive,3,6,0.5,0.11458333333333333,0.3854166666666667
362,LL,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
362,LL,Passive,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
363,HH,Active,5,6,0.8333333333333334,0.1875,0.6458333333333334
363,HH,Passive,6,6,1.0,0.1875,0.8125
363,HL,Active,6,6,1.0,0.1875,0.8125
363,HL,Passive,6,6,1.0,0.1875,0.8125
363,LH,Active,5,6,0.8333333333333334,0.1875,0.6458333333333334
363,LH,Passive,4,6,0.6666666666666666,0.1875,0.47916666666666663
363,LL,Active,4,6,0.6666666666666666,0.1875,0.47916666666666663
363,LL,Passive,5,6,0.8333333333333334,0.1875,0.6458333333333334
364,HH,Active,6,6,1.0,0.03125,0.96875
364,HH,Passive,4,6,0.6666666666666666,0.03125,0.6354166666666666
364,HL,Active,5,6,0.8333333333333334,0.03125,0.8020833333333334
364,HL,Passive,5,6,0.8333333333333334,0.03125,0.8020833333333334
364,LH,Active,5,6,0.8333333333333334,0.03125,0.8020833333333334
364,LH,Passive,5,6,0.8333333333333334,0.03125,0.8020833333333334
364,LL,Active,4,6,0.6666666666666666,0.03125,0.6354166666666666
364,LL,Passive,2,6,0.3333333333333333,0.03125,0.3020833333333333
366,HH,Active,6,6,1.0,0.20833333333333334,0.7916666666666666
366,HH,Passive,6,6,1.0,0.20833333333333334,0.7916666666666666
366,HL,Active,6,6,1.0,0.20833333333333334,0.7916666666666666
366,HL,Passive,5,6,0.8333333333333334,0.20833333333333334,0.625
366,LH,Active,5,6,0.8333333333333334,0.20833333333333334,0.625
366,LH,Passive,6,6,1.0,0.20833333333333334,0.7916666666666666
366,LL,Active,6,6,1.0,0.20833333333333334,0.7916666666666666
366,LL,Passive,6,6,1.0,0.20833333333333334,0.7916666666666666
367,HH,Active,6,6,1.0,0.4583333333333333,0.5416666666666667
367,HH,Passive,6,6,1.0,0.4583333333333333,0.5416666666666667
367,HL,Active,5,6,0.8333333333333334,0.4583333333333333,0.37500000000000006
367,HL,Passive,6,6,1.0,0.4583333333333333,0.5416666666666667
367,LH,Active,6,6,1.0,0.4583333333333333,0.5416666666666667
367,LH,Passive,6,6,1.0,0.4583333333333333,0.5416666666666667
367,LL,Active,6,6,1.0,0.4583333333333333,0.5416666666666667
367,LL,Passive,6,6,1.0,0.4583333333333333,0.5416666666666667
368,HH,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
368,HH,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
368,HL,Active,4,6,0.6666666666666666,0.052083333333333336,0.6145833333333333
368,HL,Passive,4,6,0.6666666666666666,0.052083333333333336,0.6145833333333333
368,LH,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
368,LH,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
368,LL,Active,5,6,0.8333333333333334,0.052083333333333336,0.78125
368,LL,Passive,3,6,0.5,0.052083333333333336,0.4479166666666667
369,HH,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
369,HH,Passive,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
369,HL,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
369,HL,Passive,5,6,0.8333333333333334,0.11458333333333333,0.71875
369,LH,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
369,LH,Passive,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
369,LL,Active,4,6,0.6666666666666666,0.11458333333333333,0.5520833333333333
369,LL,Passive,5,6,0.8333333333333334,0.11458333333333333,0.71875
370,HH,Active,6,6,1.0,0.17708333333333334,0.8229166666666666
370,HH,Passive,6,6,1.0,0.17708333333333334,0.8229166666666666
370,HL,Active,4,6,0.6666666666666666,0.17708333333333334,0.48958333333333326
370,HL,Passive,4,6,0.6666666666666666,0.17708333333333334,0.48958333333333326
370,LH,Active,6,6,1.0,0.17708333333333334,0.8229166666666666
370,LH,Passive,5,6,0.8333333333333334,0.17708333333333334,0.65625
370,LL,Active,2,6,0.3333333333333333,0.17708333333333334,0.15624999999999997
370,LL,Passive,4,6,0.6666666666666666,0.17708333333333334,0.48958333333333326
371,HH,Active,1,6,0.16666666666666666,0.08333333333333333,0.08333333333333333
371,HH,Passive,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333
371,HL,Active,3,6,0.5,0.08333333333333333,0.4166666666666667
371,HL,Passive,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333
371,LH,Active,2,6,0.3333333333333333,0.08333333333333333,0.25
371,LH,Passive,0,6,0.0,0.08333333333333333,-0.08333333333333333
371,LL,Active,3,6,0.5,0.08333333333333333,0.4166666666666667
371,LL,Passive,3,6,0.5,0.08333333333333333,0.4166666666666667
372,HH,Active,3,6,0.5,0.08333333333333333,0.4166666666666667
372,HH,Passive,5,6,0.8333333333333334,0.08333333333333333,0.75
372,HL,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
372,HL,Passive,5,6,0.8333333333333334,0.08333333333333333,0.75
372,LH,Active,6,6,1.0,0.08333333333333333,0.9166666666666666
372,LH,Passive,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333
372,LL,Active,4,6,0.6666666666666666,0.08333333333333333,0.5833333333333333
372,LL,Passive,2,6,0.3333333333333333,0.08333333333333333,0.25
373,HH,Active,5,6,0.8333333333333334,0.4270833333333333,0.40625000000000006
373,HH,Passive,3,6,0.5,0.4270833333333333,0.07291666666666669
373,HL,Active,5,6,0.8333333333333334,0.4270833333333333,0.40625000000000006
373,HL,Passive,5,6,0.8333333333333334,0.4270833333333333,0.40625000000000006
373,LH,Active,2,6,0.3333333333333333,0.4270833333333333,-0.09375
373,LH,Passive,4,6,0.6666666666666666,0.4270833333333333,0.23958333333333331
373,LL,Active,5,6,0.8333333333333334,0.4270833333333333,0.40625000000000006
373,LL,Passive,6,6,1.0,0.4270833333333333,0.5729166666666667
374,HH,Active,4,6,0.6666666666666666,0.20833333333333334,0.45833333333333326
374,HH,Passive,4,6,0.6666666666666666,0.20833333333333334,0.45833333333333326
374,HL,Active,3,6,0.5,0.20833333333333334,0.29166666666666663
374,HL,Passive,3,6,0.5,0.20833333333333334,0.29166666666666663
374,LH,Active,4,6,0.6666666666666666,0.20833333333333334,0.45833333333333326
374,LH,Passive,5,6,0.8333333333333334,0.20833333333333334,0.625
374,LL,Active,3,6,0.5,0.20833333333333334,0.29166666666666663
374,LL,Passive,4,6,0.6666666666666666,0.20833333333333334,0.45833333333333326
375,HH,Active,5,6,0.8333333333333334,0.09375,0.7395833333333334
375,HH,Passive,6,6,1.0,0.09375,0.90625
375,HL,Active,6,6,1.0,0.09375,0.90625
375,HL,Passive,5,6,0.8333333333333334,0.09375,0.7395833333333334
375,LH,Active,5,6,0.8333333333333334,0.09375,0.7395833333333334
375,LH,Passive,5,6,0.8333333333333334,0.09375,0.7395833333333334
375,LL,Active,6,6,1.0,0.09375,0.90625
375,LL,Passive,3,6,0.5,0.09375,0.40625
377,HH,Active,6,6,1.0,0.21875,0.78125
377,HH,Passive,3,6,0.5,0.21875,0.28125
377,HL,Active,5,6,0.8333333333333334,0.21875,0.6145833333333334
377,HL,Passive,6,6,1.0,0.21875,0.78125
377,LH,Active,3,6,0.5,0.21875,0.28125
377,LH,Passive,6,6,1.0,0.21875,0.78125
377,LL,Active,5,6,0.8333333333333334,0.21875,0.6145833333333334
377,LL,Passive,4,6,0.6666666666666666,0.21875,0.44791666666666663
378,HH,Active,6,6,1.0,0.10416666666666667,0.8958333333333334
378,HH,Passive,6,6,1.0,0.10416666666666667,0.8958333333333334
378,HL,Active,5,6,0.8333333333333334,0.10416666666666667,0.7291666666666667
378,HL,Passive,6,6,1.0,0.10416666666666667,0.8958333333333334
378,LH,Active,6,6,1.0,0.10416666666666667,0.8958333333333334
378,LH,Passive,6,6,1.0,0.10416666666666667,0.8958333333333334
378,LL,Active,6,6,1.0,0.10416666666666667,0.8958333333333334
378,LL,Passive,6,6,1.0,0.10416666666666667,0.8958333333333334
379,HH,Active,4,6,0.6666666666666666,0.13541666666666666,0.53125
379,HH,Passive,3,6,0.5,0.13541666666666666,0.36458333333333337
379,HL,Active,4,6,0.6666666666666666,0.13541666666666666,0.53125
379,HL,Passive,4,6,0.6666666666666666,0.13541666666666666,0.53125
379,LH,Active,3,6,0.5,0.13541666666666666,0.36458333333333337
379,LH,Passive,4,6,0.6666666666666666,0.13541666666666666,0.53125
379,LL,Active,1,6,0.16666666666666666,0.13541666666666666,0.03125
379,LL,Passive,2,6,0.3333333333333333,0.13541666666666666,0.19791666666666666
380,HH,Active,5,6,0.8333333333333334,0.052083333333333336,0.78125
380,HH,Passive,6,6,1.0,0.052083333333333336,0.9479166666666666
380,HL,Active,5,6,0.8333333333333334,0.052083333333333336,0.78125
380,HL,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
380,LH,Active,6,6,1.0,0.052083333333333336,0.9479166666666666
380,LH,Passive,6,6,1.0,0.052083333333333336,0.9479166666666666
380,LL,Active,5,6,0.8333333333333334,0.052083333333333336,0.78125
380,LL,Passive,5,6,0.8333333333333334,0.052083333333333336,0.78125
381,HH,Active,6,6,1.0,0.34375,0.65625
381,HH,Passive,6,6,1.0,0.34375,0.65625
381,HL,Active,6,6,1.0,0.34375,0.65625
381,HL,Passive,6,6,1.0,0.34375,0.65625
381,LH,Active,6,6,1.0,0.34375,0.65625
381,LH,Passive,6,6,1.0,0.34375,0.65625
381,LL,Active,6,6,1.0,0.34375,0.65625
381,LL,Passive,6,6,1.0,0.34375,0.65625
382,HH,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
382,HH,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
382,HL,Active,6,6,1.0,0.13541666666666666,0.8645833333333334
382,HL,Passive,6,6,1.0,0.13541666666666666,0.8645833333333334
